experiment_id,timestamp,x,y,true_label,before_data_and_weigths_rotation_prediction,before_data_and_weigths_rotation_confidence,after_data_and_before_weigths_rotation_prediction,after_data_and_before_weigths_rotation_confidence,before_data_and_after_weigths_rotation_prediction,before_data_and_after_weigths_rotation_confidence,after_data_and_weigths_rotation_prediction,after_data_and_weigths_rotation_confidence,after_data_and_before_weigths_rotation_prediction_match,after_data_and_before_weigths_rotation_confidence_change,before_data_and_after_weigths_rotation_prediction_match,before_data_and_after_weigths_rotation_confidence_change,after_data_and_weigths_rotation_prediction_match,after_data_and_weigths_rotation_confidence_change
876,2025-11-29 16:45:14,2.881993,2.621484,1,in,0.987321,out,0.012806,out,0.026104,in,0.987321,false,-0.974515,false,-0.961217,true,0.000000
877,2025-11-29 16:45:14,9.995478,1.505317,0,out,0.012716,out,0.012987,out,0.011037,out,0.012716,true,0.000271,true,-0.001679,true,0.000000
878,2025-11-29 16:45:14,2.035163,10.084492,0,out,0.011007,out,0.013433,out,0.011040,out,0.011007,true,0.002426,true,0.000034,true,0.000000
879,2025-11-29 16:45:14,9.874161,5.092996,1,in,0.856381,out,0.012900,out,0.028866,in,0.856381,false,-0.843481,false,-0.827515,true,-0.000000
880,2025-11-29 16:45:14,3.413077,1.316749,1,in,0.972069,out,0.012806,out,0.027599,in,0.972069,false,-0.959263,false,-0.944470,true,0.000000
881,2025-11-29 16:45:14,10.470959,10.858652,0,out,0.078499,out,0.012860,out,0.029931,out,0.078499,true,-0.065639,true,-0.048568,true,0.000000
882,2025-11-29 16:45:14,11.756101,0.134508,0,out,0.004270,out,0.013183,out,0.011015,out,0.004270,true,0.008913,true,0.006745,true,0.000000
883,2025-11-29 16:45:14,5.913494,6.254657,1,in,0.893579,out,0.012823,out,0.029789,in,0.893579,false,-0.880756,false,-0.863790,true,-0.000000
884,2025-11-29 16:45:14,5.842512,4.963496,0,in,0.709437,out,0.012821,out,0.029687,in,0.709437,false,-0.696615,false,-0.679750,true,0.000000
885,2025-11-29 16:45:14,9.121788,8.337625,1,in,0.829428,out,0.012848,out,0.029761,in,0.829428,false,-0.816580,false,-0.799667,true,0.000000
886,2025-11-29 16:45:14,7.884557,5.587652,1,in,0.970280,out,0.012844,out,0.029624,in,0.970280,false,-0.957435,false,-0.940655,true,0.000000
887,2025-11-29 16:45:14,10.174882,4.160917,0,out,0.091801,out,0.012930,out,0.024283,out,0.091801,true,-0.078871,true,-0.067517,true,0.000000
888,2025-11-29 16:45:14,0.076096,8.645126,0,out,0.011014,out,0.012511,out,0.011010,out,0.011014,true,0.001497,true,-0.000004,true,0.000000
889,2025-11-29 16:45:14,3.066875,3.690958,1,out,0.107701,out,0.012810,out,0.027661,out,0.107701,true,-0.094892,true,-0.080040,true,-0.000000
890,2025-11-29 16:45:14,2.268381,11.366196,0,out,0.010995,out,0.013931,out,0.011042,out,0.010995,true,0.002936,true,0.000046,true,0.000000
891,2025-11-29 16:45:14,4.410519,1.383385,1,in,0.911906,out,0.012819,out,0.029150,in,0.911906,false,-0.899087,false,-0.882756,true,0.000000
892,2025-11-29 16:45:14,7.754846,7.088090,1,in,0.987026,out,0.012835,out,0.029742,in,0.987026,false,-0.974191,false,-0.957284,true,0.000000
893,2025-11-29 16:45:14,9.990540,3.483122,0,out,0.029418,out,0.012936,out,0.019098,out,0.029418,true,-0.016481,true,-0.010319,true,-0.000000
894,2025-11-29 16:45:14,7.544955,2.650540,0,out,0.012251,out,0.012866,out,0.027672,out,0.012251,true,0.000615,true,0.015421,true,0.000000
895,2025-11-29 16:45:14,0.233661,10.857233,0,out,0.011012,out,0.011316,out,0.011015,out,0.011012,true,0.000304,true,0.000003,true,0.000000
896,2025-11-29 16:45:14,8.375459,7.552995,1,in,0.984203,out,0.012841,out,0.029742,in,0.984203,false,-0.971362,false,-0.954461,true,0.000000
897,2025-11-29 16:45:14,1.183341,11.346462,0,out,0.011007,out,0.013085,out,0.011030,out,0.011007,true,0.002078,true,0.000023,true,0.000000
898,2025-11-29 16:45:14,11.405066,1.236114,0,out,0.007616,out,0.013096,out,0.011016,out,0.007616,true,0.005480,true,0.003400,true,0.000000
899,2025-11-29 16:45:14,5.211546,11.312759,0,out,0.009799,out,0.013082,out,0.030953,out,0.009799,true,0.003283,true,0.021154,true,0.000000
900,2025-11-29 16:45:14,11.282830,10.564137,0,out,0.072103,out,0.012873,out,0.029822,out,0.072103,true,-0.059230,true,-0.042280,true,0.000000
901,2025-11-29 16:45:14,9.979807,11.850114,0,out,0.076765,out,0.012866,out,0.030147,out,0.076765,true,-0.063899,true,-0.046618,true,0.000000
902,2025-11-29 16:45:14,6.063040,1.191303,0,out,0.016433,out,0.012848,out,0.026613,out,0.016433,true,-0.003586,true,0.010179,true,0.000000
903,2025-11-29 16:45:14,0.782071,3.531238,0,out,0.020803,out,0.012833,out,0.011011,out,0.020803,true,-0.007970,true,-0.009792,true,0.000000
904,2025-11-29 16:45:14,7.926919,5.529957,1,in,0.967455,out,0.012845,out,0.029617,in,0.967455,false,-0.954610,false,-0.937838,true,0.000000
905,2025-11-29 16:45:14,4.140922,1.992507,1,in,0.914477,out,0.012814,out,0.029150,in,0.914477,false,-0.901664,false,-0.885328,true,0.000000
906,2025-11-29 16:45:14,3.885552,10.787426,0,out,0.010926,out,0.013207,out,0.029441,out,0.010926,true,0.002281,true,0.018515,true,0.000000
907,2025-11-29 16:45:14,6.610162,8.179583,1,in,0.819906,out,0.012836,out,0.029956,in,0.819905,false,-0.807070,false,-0.789949,true,-0.000000
908,2025-11-29 16:45:14,10.723318,2.884038,0,out,0.032871,out,0.012989,out,0.011353,out,0.032871,true,-0.019882,true,-0.021518,true,-0.000000
909,2025-11-29 16:45:14,10.432533,5.307308,1,in,0.742400,out,0.012917,out,0.028483,in,0.742400,false,-0.729483,false,-0.713917,true,0.000000
910,2025-11-29 16:45:14,6.123960,6.698030,1,in,0.923034,out,0.012825,out,0.029819,in,0.923034,false,-0.910209,false,-0.893215,true,-0.000000
911,2025-11-29 16:45:14,8.216682,9.561249,1,in,0.900187,out,0.012845,out,0.029984,in,0.900187,false,-0.887342,false,-0.870203,true,0.000000
912,2025-11-29 16:45:14,1.583211,10.989407,0,out,0.011006,out,0.013703,out,0.011034,out,0.011006,true,0.002697,true,0.000027,true,0.000000
913,2025-11-29 16:45:14,7.452962,7.624281,1,in,0.986876,out,0.012833,out,0.029814,in,0.986876,false,-0.974043,false,-0.957062,true,0.000000
914,2025-11-29 16:45:14,1.131094,5.571771,0,out,0.011038,out,0.012883,out,0.011019,out,0.011038,true,0.001846,true,-0.000019,true,0.000000
915,2025-11-29 16:45:14,11.616609,7.508414,0,out,0.094263,out,0.012922,out,0.029478,out,0.094263,true,-0.081342,true,-0.064785,true,0.000000
916,2025-11-29 16:45:14,5.664917,11.560195,0,out,0.007603,out,0.013059,out,0.030927,out,0.007603,true,0.005455,true,0.023324,true,0.000000
917,2025-11-29 16:45:14,10.427813,5.019555,1,in,0.611020,out,0.012923,out,0.027770,in,0.611020,false,-0.598097,false,-0.583250,true,0.000000
918,2025-11-29 16:45:14,9.355984,6.801059,1,in,0.964420,out,0.012863,out,0.029625,in,0.964420,false,-0.951557,false,-0.934796,true,0.000000
919,2025-11-29 16:45:14,3.823408,1.333408,1,in,0.962960,out,0.012811,out,0.028602,in,0.962960,false,-0.950149,false,-0.934358,true,0.000000
920,2025-11-29 16:45:14,3.943306,10.732398,0,out,0.010923,out,0.013184,out,0.029840,out,0.010923,true,0.002261,true,0.018917,true,0.000000
921,2025-11-29 16:45:14,9.198948,2.129315,0,out,0.013349,out,0.012931,out,0.012748,out,0.013349,true,-0.000418,true,-0.000600,true,0.000000
922,2025-11-29 16:45:14,8.823265,8.753748,1,in,0.858028,out,0.012844,out,0.029825,in,0.858028,false,-0.845184,false,-0.828203,true,0.000000
923,2025-11-29 16:45:14,2.189368,1.265858,1,in,0.976737,out,0.012784,out,0.018319,in,0.976737,false,-0.963952,false,-0.958418,true,0.000000
924,2025-11-29 16:45:14,11.901411,1.193396,0,out,0.003292,out,0.013144,out,0.011015,out,0.003292,true,0.009851,true,0.007723,true,0.000000
925,2025-11-29 16:45:14,6.306205,9.535181,0,out,0.009856,out,0.012868,out,0.030225,out,0.009856,true,0.003013,true,0.020370,true,-0.000000
926,2025-11-29 16:45:14,3.070521,1.074710,1,in,0.933110,out,0.012795,out,0.025877,in,0.933110,false,-0.920315,false,-0.907233,true,0.000000
927,2025-11-29 16:45:14,8.222326,7.443495,1,in,0.986102,out,0.012840,out,0.029742,in,0.986102,false,-0.973262,false,-0.956360,true,0.000000
928,2025-11-29 16:45:14,6.453622,7.397358,1,in,0.949914,out,0.012829,out,0.029871,in,0.949914,false,-0.937085,false,-0.920043,true,-0.000000
929,2025-11-29 16:45:14,0.569883,2.183222,0,out,0.015833,out,0.012840,out,0.011008,out,0.015833,true,-0.002993,true,-0.004824,true,0.000000
930,2025-11-29 16:45:14,8.508039,1.099557,0,out,0.011065,out,0.012923,out,0.011354,out,0.011065,true,0.001858,true,0.000289,true,0.000000
931,2025-11-29 16:45:14,5.954028,1.653584,0,out,0.015476,out,0.012841,out,0.028481,out,0.015476,true,-0.002635,true,0.013005,true,0.000000
932,2025-11-29 16:45:14,7.442189,9.405680,1,in,0.954578,out,0.012847,out,0.030049,in,0.954578,false,-0.941731,false,-0.924529,true,-0.000000
933,2025-11-29 16:45:14,11.157757,4.574914,0,out,0.092861,out,0.012967,out,0.020731,out,0.092861,true,-0.079894,true,-0.072130,true,-0.000000
934,2025-11-29 16:45:14,8.640759,9.805189,0,in,0.599885,out,0.012847,out,0.029974,in,0.599886,false,-0.587038,false,-0.569911,true,0.000001
935,2025-11-29 16:45:14,4.435424,9.151317,0,out,0.010960,out,0.012928,out,0.030390,out,0.010960,true,0.001968,true,0.019430,true,0.000000
936,2025-11-29 16:45:14,6.728893,5.952872,1,in,0.960361,out,0.012827,out,0.029714,in,0.960361,false,-0.947533,false,-0.930647,true,0.000000
937,2025-11-29 16:45:14,7.940799,5.085428,1,in,0.860594,out,0.012849,out,0.029576,in,0.860594,false,-0.847745,false,-0.831018,true,-0.000001
938,2025-11-29 16:45:14,2.120869,3.388676,0,out,0.034144,out,0.012811,out,0.018927,out,0.034144,true,-0.021333,true,-0.015217,true,-0.000000
939,2025-11-29 16:45:14,6.152471,5.228512,1,in,0.838745,out,0.012824,out,0.029692,in,0.838745,false,-0.825921,false,-0.809053,true,0.000000
940,2025-11-29 16:45:14,6.500085,1.876631,0,out,0.012288,out,0.012850,out,0.027923,out,0.012288,true,0.000562,true,0.015635,true,0.000000
941,2025-11-29 16:45:14,5.901418,9.473427,0,out,0.010410,out,0.012878,out,0.030274,out,0.010410,true,0.002468,true,0.019864,true,0.000000
942,2025-11-29 16:45:14,9.711894,11.737001,0,out,0.081309,out,0.012866,out,0.030163,out,0.081309,true,-0.068443,true,-0.051146,true,0.000000
943,2025-11-29 16:45:14,10.851086,5.286840,1,out,0.396950,out,0.012935,out,0.027519,out,0.396950,true,-0.384015,true,-0.369431,true,-0.000000
944,2025-11-29 16:45:14,9.109757,8.478693,1,in,0.795385,out,0.012848,out,0.029775,in,0.795385,false,-0.782537,false,-0.765609,true,0.000001
945,2025-11-29 16:45:14,7.630028,3.253294,0,out,0.013404,out,0.012861,out,0.028859,out,0.013404,true,-0.000543,true,0.015454,true,0.000000
946,2025-11-29 16:45:14,11.284494,7.094283,0,out,0.128715,out,0.012917,out,0.029439,out,0.128715,true,-0.115799,true,-0.099276,true,0.000000
947,2025-11-29 16:45:14,6.976820,8.762302,1,in,0.912367,out,0.012841,out,0.030002,in,0.912367,false,-0.899526,false,-0.882365,true,0.000000
948,2025-11-29 16:45:14,3.447208,6.959553,0,out,0.011009,out,0.012860,out,0.029370,out,0.011009,true,0.001851,true,0.018361,true,0.000000
949,2025-11-29 16:45:14,6.493870,8.223158,0,out,0.392149,out,0.012837,out,0.029975,out,0.392147,true,-0.379312,true,-0.362174,true,-0.000002
950,2025-11-29 16:45:14,6.991219,7.732474,1,in,0.982885,out,0.012831,out,0.029864,in,0.982885,false,-0.970054,false,-0.953021,true,0.000000
951,2025-11-29 16:45:14,2.508050,1.631224,1,in,0.985212,out,0.012801,out,0.022139,in,0.985212,false,-0.972411,false,-0.963073,true,0.000000
952,2025-11-29 16:45:14,8.892292,9.166647,1,in,0.688472,out,0.012845,out,0.029866,in,0.688472,false,-0.675628,false,-0.658607,true,0.000000
953,2025-11-29 16:45:14,3.214311,1.871007,1,in,0.984514,out,0.012807,out,0.027183,in,0.984514,false,-0.971707,false,-0.957331,true,0.000000
954,2025-11-29 16:45:14,7.173118,6.689966,1,in,0.982077,out,0.012830,out,0.029746,in,0.982077,false,-0.969247,false,-0.952331,true,0.000000
955,2025-11-29 16:45:14,3.623868,3.212176,0,in,0.870062,out,0.012809,out,0.028828,in,0.870063,false,-0.857254,false,-0.841234,true,0.000000
956,2025-11-29 16:45:14,5.885463,2.928334,0,out,0.013333,out,0.012830,out,0.029517,out,0.013333,true,-0.000503,true,0.016184,true,0.000000
957,2025-11-29 16:45:14,1.811432,7.491031,0,out,0.011013,out,0.012979,out,0.011054,out,0.011013,true,0.001967,true,0.000041,true,0.000000
958,2025-11-29 16:45:14,3.586432,2.146734,1,in,0.978785,out,0.012809,out,0.028434,in,0.978785,false,-0.965976,false,-0.950351,true,0.000000
959,2025-11-29 16:45:14,5.852614,1.848770,0,out,0.014703,out,0.012838,out,0.028933,out,0.014703,true,-0.001865,true,0.014229,true,0.000000
960,2025-11-29 16:45:14,0.934268,9.001629,0,out,0.011013,out,0.013184,out,0.011022,out,0.011013,true,0.002172,true,0.000009,true,0.000000
961,2025-11-29 16:45:14,7.851736,5.883765,1,in,0.979763,out,0.012842,out,0.029647,in,0.979763,false,-0.966922,false,-0.950116,true,0.000000
962,2025-11-29 16:45:14,6.009623,3.639879,0,out,0.021787,out,0.012828,out,0.029594,out,0.021787,true,-0.008960,true,0.007807,true,-0.000000
963,2025-11-29 16:45:14,3.191006,2.562923,1,in,0.985845,out,0.012807,out,0.027503,in,0.985845,false,-0.973038,false,-0.958343,true,0.000000
964,2025-11-29 16:45:14,4.800957,0.184226,0,out,0.013141,out,0.012809,out,0.026574,out,0.013141,true,-0.000332,true,0.013433,true,0.000000
965,2025-11-29 16:45:14,5.859484,5.442106,1,in,0.853231,out,0.012821,out,0.029721,in,0.853231,false,-0.840410,false,-0.823510,true,0.000000
966,2025-11-29 16:45:14,9.769012,3.422685,0,out,0.024232,out,0.012928,out,0.020385,out,0.024232,true,-0.011304,true,-0.003847,true,-0.000000
967,2025-11-29 16:45:14,2.484793,5.153858,0,out,0.011021,out,0.012832,out,0.022867,out,0.011021,true,0.001811,true,0.011846,true,0.000000
968,2025-11-29 16:45:14,11.700243,3.714905,0,out,0.031084,out,0.013024,out,0.011413,out,0.031084,true,-0.018059,true,-0.019671,true,0.000000
969,2025-11-29 16:45:14,8.914392,5.147384,1,in,0.916321,out,0.012871,out,0.029438,in,0.916320,false,-0.903450,false,-0.886883,true,-0.000000
970,2025-11-29 16:45:14,3.917477,2.453579,1,in,0.911214,out,0.012811,out,0.029029,in,0.911214,false,-0.898403,false,-0.882185,true,0.000000
971,2025-11-29 16:45:14,6.138518,1.788825,0,out,0.013312,out,0.012844,out,0.028450,out,0.013312,true,-0.000468,true,0.015138,true,0.000000
972,2025-11-29 16:45:14,7.921856,7.348732,1,in,0.987254,out,0.012836,out,0.029754,in,0.987254,false,-0.974417,false,-0.957500,true,0.000000
973,2025-11-29 16:45:14,4.011709,2.090794,1,in,0.937234,out,0.012812,out,0.029054,in,0.937234,false,-0.924422,false,-0.908180,true,0.000000
974,2025-11-29 16:45:14,9.396336,9.404717,0,out,0.278681,out,0.012849,out,0.029850,out,0.278681,true,-0.265832,true,-0.248831,true,0.000000
975,2025-11-29 16:45:14,4.073334,10.990881,0,out,0.010879,out,0.013215,out,0.030276,out,0.010879,true,0.002335,true,0.019396,true,0.000000
976,2025-11-29 16:45:14,10.611586,6.056694,0,in,0.569679,out,0.012910,out,0.029214,in,0.569679,false,-0.556769,false,-0.540466,true,-0.000000
977,2025-11-29 16:45:14,7.197155,9.147919,1,in,0.921967,out,0.012845,out,0.030036,in,0.921966,false,-0.909122,false,-0.891930,true,-0.000000
978,2025-11-29 16:45:14,10.238774,5.231110,1,in,0.819989,out,0.012911,out,0.028631,in,0.819990,false,-0.807078,false,-0.791358,true,0.000000
979,2025-11-29 16:45:14,9.318359,6.673322,1,in,0.970791,out,0.012863,out,0.029617,in,0.970791,false,-0.957927,false,-0.941174,true,0.000000
980,2025-11-29 16:45:14,7.743539,10.625912,0,out,0.010419,out,0.012868,out,0.030232,out,0.010419,true,0.002449,true,0.019813,true,0.000000
981,2025-11-29 16:45:14,11.289250,5.258632,0,out,0.154523,out,0.012956,out,0.025685,out,0.154524,true,-0.141567,true,-0.128839,true,0.000000
982,2025-11-29 16:45:14,8.980113,5.492689,1,in,0.973605,out,0.012868,out,0.029509,in,0.973604,false,-0.960736,false,-0.944096,true,-0.000000
983,2025-11-29 16:45:14,8.414890,4.236581,0,out,0.043944,out,0.012869,out,0.029198,out,0.043944,true,-0.031075,true,-0.014746,true,0.000000
984,2025-11-29 16:45:14,2.997535,5.789705,0,out,0.011015,out,0.012837,out,0.027871,out,0.011015,true,0.001822,true,0.016856,true,0.000000
985,2025-11-29 16:45:14,3.363311,7.706413,0,out,0.011007,out,0.012896,out,0.028927,out,0.011007,true,0.001890,true,0.017920,true,0.000000
986,2025-11-29 16:45:14,2.785857,2.419763,1,in,0.987786,out,0.012806,out,0.025327,in,0.987786,false,-0.974981,false,-0.962460,true,0.000000
987,2025-11-29 16:45:14,0.391172,8.991234,0,out,0.011013,out,0.012794,out,0.011014,out,0.011013,true,0.001781,true,0.000000,true,0.000000
988,2025-11-29 16:45:14,10.022404,11.657516,0,out,0.077971,out,0.012863,out,0.030106,out,0.077971,true,-0.065108,true,-0.047865,true,0.000000
989,2025-11-29 16:45:14,6.392132,5.837651,1,in,0.940208,out,0.012825,out,0.029724,in,0.940208,false,-0.927383,false,-0.910484,true,0.000000
990,2025-11-29 16:45:14,0.264808,7.875868,0,out,0.011015,out,0.012924,out,0.011010,out,0.011015,true,0.001910,true,-0.000004,true,0.000000
991,2025-11-29 16:45:14,11.729168,3.690464,0,out,0.030355,out,0.013027,out,0.011348,out,0.030355,true,-0.017328,true,-0.019007,true,0.000000
992,2025-11-29 16:45:14,11.109697,3.100722,0,out,0.042602,out,0.013006,out,0.011252,out,0.042602,true,-0.029597,true,-0.031351,true,0.000000
993,2025-11-29 16:45:14,0.206483,7.166622,0,out,0.011017,out,0.012942,out,0.011009,out,0.011017,true,0.001925,true,-0.000008,true,0.000000
994,2025-11-29 16:45:14,8.820364,3.454462,0,out,0.016602,out,0.012892,out,0.026732,out,0.016602,true,-0.003711,true,0.010129,true,0.000000
995,2025-11-29 16:45:14,8.005915,9.904610,1,in,0.880218,out,0.012850,out,0.030062,in,0.880219,false,-0.867368,false,-0.850156,true,0.000000
996,2025-11-29 16:45:14,10.940369,8.656912,0,out,0.098183,out,0.012882,out,0.029672,out,0.098183,true,-0.085302,true,-0.068511,true,0.000000
997,2025-11-29 16:45:14,7.717977,0.691363,0,out,0.010969,out,0.012901,out,0.011797,out,0.010969,true,0.001931,true,0.000828,true,0.000000
998,2025-11-29 16:45:14,2.184796,1.713716,1,in,0.984353,out,0.012801,out,0.018834,in,0.984353,false,-0.971551,false,-0.965519,true,0.000000
999,2025-11-29 16:45:14,7.410573,7.960549,1,in,0.986746,out,0.012834,out,0.029854,in,0.986746,false,-0.973912,false,-0.956892,true,0.000000
